Image_ID,class,confidence,ymin,xmin,ymax,xmax
ID_IUJJG62B,fruit_healthy,0.9981465339660645,143.84877014160156,70.00772094726562,401.5733642578125,377.3645324707031
ID_IUJJG62B,fruit_healthy,0.9486684203147888,304.91949462890625,278.25372314453125,485.3119812011719,483.544677734375
ID_IUJJG62B,fruit_healthy,0.578618049621582,401.68060302734375,433.9084167480469,488.0414733886719,512.0
ID_IUJJG62B,fruit_woodiness,0.1807761937379837,307.3656005859375,281.2097473144531,485.85772705078125,482.8586730957031
ID_IUJJG62B,fruit_healthy,0.06469608098268509,346.0025329589844,417.3489685058594,483.04815673828125,502.4524841308594
ID_ZPNDRD4T,fruit_healthy,0.9962971806526184,231.76638793945312,115.56419372558594,377.916015625,309.6438293457031
ID_ZPNDRD4T,fruit_healthy,0.9196000099182129,360.1527404785156,457.6760559082031,507.85302734375,512.0
ID_ZPNDRD4T,fruit_healthy,0.430769681930542,289.3879089355469,104.59197998046875,386.60504150390625,226.77957153320312
ID_AHFYB64P,fruit_woodiness,0.9773262143135071,349.06695556640625,140.5975341796875,503.9231262207031,261.33319091796875
ID_AHFYB64P,fruit_woodiness,0.9747679233551025,138.212646484375,304.31634521484375,320.6698303222656,451.9429931640625
ID_AHFYB64P,fruit_woodiness,0.7952283620834351,103.80158233642578,224.34677124023438,219.7139434814453,312.2743835449219
ID_AHFYB64P,fruit_woodiness,0.26233428716659546,0.0,245.92550659179688,38.25934982299805,338.75213623046875
ID_AHFYB64P,fruit_woodiness,0.05920993536710739,310.8785095214844,46.55683135986328,444.8891296386719,187.98440551757812
ID_L8JZLNTF,fruit_healthy,0.9953194260597229,203.19833374023438,151.3661651611328,386.5080261230469,361.8806457519531
ID_IFMUXGPL,fruit_woodiness,0.9946331977844238,125.93326568603516,223.93360900878906,367.45849609375,392.8835144042969
ID_J7QCEOS2,fruit_woodiness,0.966088593006134,4.662431716918945,67.14778900146484,256.57086181640625,477.4094543457031
ID_J7QCEOS2,fruit_brownspot,0.1072821393609047,6.856542587280273,31.684627532958984,258.5032653808594,478.27459716796875
ID_AKWZRGDN,fruit_brownspot,0.8716692924499512,201.07318115234375,16.302715301513672,437.626708984375,383.48748779296875
ID_AKWZRGDN,fruit_woodiness,0.4152012765407562,23.1733341217041,294.9391784667969,133.96180725097656,396.7251892089844
ID_AKWZRGDN,fruit_healthy,0.2713319957256317,209.8571014404297,6.780175685882568,436.5238952636719,378.07452392578125
ID_PK02G2O5,fruit_woodiness,0.9970195889472961,214.17095947265625,280.780029296875,377.623046875,421.5037841796875
ID_PK02G2O5,fruit_woodiness,0.9903304576873779,328.0267639160156,69.93247985839844,500.7743225097656,205.68313598632812
ID_PK02G2O5,fruit_woodiness,0.9800876975059509,218.59793090820312,216.09378051757812,341.0654296875,307.20159912109375
ID_PK02G2O5,fruit_woodiness,0.13835929334163666,460.8894348144531,453.4803771972656,512.0,508.4214782714844
ID_Q0DC3D7Q,fruit_woodiness,0.944438636302948,112.55863952636719,176.46478271484375,317.40484619140625,512.0
ID_Q0DC3D7Q,fruit_brownspot,0.4515478312969208,107.44998931884766,157.10964965820312,322.8908386230469,512.0
ID_Q0DC3D7Q,fruit_healthy,0.3523407280445099,107.87954711914062,166.82862854003906,320.64117431640625,498.1012878417969
ID_Q0DC3D7Q,fruit_healthy,0.1038295105099678,427.6893005371094,27.33721160888672,506.06085205078125,157.77581787109375
ID_7T59IY65,fruit_woodiness,0.8463340401649475,80.99798583984375,216.72283935546875,290.08489990234375,372.6434326171875
ID_7T59IY65,fruit_woodiness,0.2935790717601776,72.20270538330078,80.81226348876953,298.0777587890625,355.6756896972656
ID_7T59IY65,fruit_brownspot,0.17965462803840637,75.56462097167969,220.695068359375,291.43768310546875,377.4705810546875
ID_7T59IY65,fruit_brownspot,0.08283187448978424,69.10551452636719,73.95023345947266,302.6910400390625,359.35845947265625
ID_HP4JUAS0,fruit_healthy,0.9940446019172668,158.26161193847656,96.70818328857422,380.2066650390625,369.74249267578125
ID_23937TJW,fruit_healthy,0.8502711057662964,218.03128051757812,108.94410705566406,360.9298095703125,292.89764404296875
ID_23937TJW,fruit_brownspot,0.5274149775505066,206.27685546875,103.19451141357422,372.333740234375,298.58935546875
ID_23937TJW,fruit_brownspot,0.3500368595123291,169.64952087402344,86.77877044677734,278.441162109375,237.6690216064453
ID_23937TJW,fruit_healthy,0.3391391932964325,343.6839294433594,16.45882797241211,400.2459716796875,89.5338363647461
ID_23937TJW,fruit_healthy,0.25420114398002625,166.1544647216797,86.95236206054688,287.4670715332031,253.23614501953125
ID_23937TJW,fruit_brownspot,0.1567700207233429,148.7357940673828,84.83979034423828,331.5283508300781,276.67498779296875
ID_23937TJW,fruit_woodiness,0.13466712832450867,216.2417755126953,110.60244750976562,360.10345458984375,291.8760070800781
ID_23937TJW,fruit_brownspot,0.07991490513086319,112.99079895019531,93.80548858642578,200.13137817382812,226.79673767089844
ID_DPHG4P72,fruit_brownspot,0.9818406701087952,46.283935546875,90.12615203857422,295.1664123535156,485.0914001464844
ID_ZMNC31TB,fruit_brownspot,0.9208832383155823,16.371795654296875,132.4836883544922,360.16241455078125,372.037109375
ID_ZMNC31TB,fruit_woodiness,0.3872705399990082,13.098886489868164,139.74781799316406,358.4273986816406,363.8209533691406
ID_4LYDXW1O,fruit_woodiness,0.9940890073776245,197.07254028320312,282.4845275878906,389.01116943359375,419.1317138671875
ID_4LYDXW1O,fruit_woodiness,0.9175349473953247,59.107322692871094,192.36129760742188,235.5107421875,343.79974365234375
ID_4LYDXW1O,fruit_woodiness,0.29481664299964905,126.96676635742188,362.3235168457031,231.19070434570312,471.19061279296875
ID_4LYDXW1O,fruit_brownspot,0.11429184675216675,61.428035736083984,189.87071228027344,239.81163024902344,345.1175231933594
ID_DUVKWJ85,fruit_healthy,0.9939490556716919,127.48968505859375,273.3379211425781,258.06646728515625,431.8283996582031
ID_DUVKWJ85,fruit_healthy,0.991575300693512,237.37429809570312,182.41500854492188,369.4599609375,325.5598449707031
ID_OJXH1NL8,fruit_healthy,0.998227059841156,154.0343017578125,94.9262466430664,392.6843566894531,393.2967529296875
ID_OJXH1NL8,fruit_healthy,0.9885613322257996,45.00011444091797,295.2178955078125,188.3090057373047,462.7629699707031
ID_OJXH1NL8,fruit_healthy,0.4131340980529785,299.5009765625,90.32456970214844,398.4159240722656,199.0310516357422
ID_OJXH1NL8,fruit_healthy,0.10772683471441269,263.9015197753906,110.3967056274414,396.405029296875,363.9084777832031
ID_OJXH1NL8,fruit_woodiness,0.07555308192968369,86.44068145751953,482.0106201171875,199.95437622070312,512.0
ID_OJXH1NL8,fruit_healthy,0.054433614015579224,91.61990356445312,484.4219665527344,191.74606323242188,512.0
ID_KLMOHFUY,fruit_brownspot,0.9468218684196472,26.03091812133789,56.610477447509766,319.82421875,279.42010498046875
ID_KLMOHFUY,fruit_woodiness,0.8708661794662476,288.9393310546875,115.64230346679688,398.5201110839844,223.85948181152344
ID_KLMOHFUY,fruit_woodiness,0.45617011189460754,183.07069396972656,1.0297423601150513,339.7734680175781,34.58265686035156
ID_KLMOHFUY,fruit_brownspot,0.28873586654663086,288.12384033203125,116.36178588867188,398.6793518066406,224.08148193359375
ID_KLMOHFUY,fruit_woodiness,0.24907363951206207,397.6950378417969,369.9259033203125,447.5732421875,409.4515075683594
ID_KLMOHFUY,fruit_woodiness,0.13029269874095917,28.17183494567871,54.454002380371094,314.4623718261719,275.8573303222656
ID_KLMOHFUY,fruit_woodiness,0.056614503264427185,167.4000701904297,0.0,384.8742980957031,58.11904525756836
ID_00DCPV52,fruit_woodiness,0.9662017226219177,180.8396453857422,57.94990921020508,355.1387023925781,379.18170166015625
ID_00DCPV52,fruit_brownspot,0.18548937141895294,169.9891815185547,48.59181594848633,360.89263916015625,375.501708984375
ID_00DCPV52,fruit_woodiness,0.08306026458740234,275.2333679199219,266.5410461425781,458.1614074707031,490.72119140625
ID_1XOH77OH,fruit_brownspot,0.8604975938796997,189.56048583984375,153.90451049804688,387.8381042480469,292.3508605957031
ID_1XOH77OH,fruit_woodiness,0.2563911974430084,190.003662109375,156.78347778320312,384.70733642578125,291.5167236328125
ID_G0RJUQYV,fruit_woodiness,0.9937593936920166,162.66026306152344,184.01663208007812,359.5662536621094,321.63543701171875
ID_G0RJUQYV,fruit_woodiness,0.9162437915802002,2.431567430496216,290.1887512207031,116.54300689697266,421.62359619140625
ID_G0RJUQYV,fruit_woodiness,0.2554696500301361,455.1593933105469,0.0,512.0,97.14134216308594
ID_G0RJUQYV,fruit_brownspot,0.05718264356255531,4.658022403717041,283.9560241699219,130.94427490234375,427.9269104003906
ID_G0RJUQYV,fruit_healthy,0.05274041369557381,455.3231201171875,0.0,511.55718994140625,98.80302429199219
ID_Q292J4KL,fruit_healthy,0.692191481590271,236.87803649902344,111.19588470458984,379.2223205566406,374.11138916015625
ID_Q292J4KL,fruit_woodiness,0.6750813126564026,232.39114379882812,99.95743560791016,382.6910705566406,384.8399963378906
ID_Q292J4KL,fruit_brownspot,0.34865590929985046,228.61338806152344,97.24691009521484,387.0439453125,383.9970703125
ID_STKF9X8T,fruit_brownspot,0.6915467381477356,151.66062927246094,129.77830505371094,315.1812744140625,423.2351379394531
ID_STKF9X8T,fruit_woodiness,0.5061840415000916,155.64488220214844,141.59445190429688,312.50811767578125,414.1396789550781
ID_STKF9X8T,fruit_woodiness,0.33365944027900696,364.5909423828125,150.87405395507812,444.6421813964844,296.2453918457031
ID_A1BZJCV3,fruit_brownspot,0.9916873574256897,148.9178924560547,202.3185577392578,405.0784606933594,417.0636291503906
ID_AO4AQKZH,fruit_brownspot,0.9895625710487366,4.740077972412109,272.160888671875,229.22706604003906,446.6593322753906
ID_AO4AQKZH,fruit_brownspot,0.7096954584121704,309.8623352050781,338.1967468261719,441.85552978515625,443.0432434082031
ID_AO4AQKZH,fruit_woodiness,0.5080836415290833,309.5368347167969,334.3681945800781,440.9380798339844,445.4049072265625
ID_AO4AQKZH,fruit_woodiness,0.07636507600545883,289.72235107421875,3.49163818359375,369.3340148925781,84.07603454589844
ID_UVT1BV5I,fruit_woodiness,0.9709096550941467,70.74153900146484,234.2090606689453,214.3193359375,345.2525329589844
ID_UVT1BV5I,fruit_woodiness,0.9250147342681885,297.7761535644531,247.99082946777344,458.4388122558594,378.8824157714844
ID_UVT1BV5I,fruit_woodiness,0.4745476543903351,4.887460708618164,163.80941772460938,127.51356506347656,262.4866638183594
ID_UVT1BV5I,fruit_brownspot,0.2087867558002472,291.4251403808594,243.01332092285156,463.040771484375,387.875732421875
ID_UVT1BV5I,fruit_brownspot,0.1057860404253006,64.95799255371094,224.6768341064453,218.88539123535156,348.9142150878906
ID_U63DN3M5,fruit_woodiness,0.9942197799682617,38.49763488769531,157.80859375,383.7799987792969,400.7928771972656
ID_U63DN3M5,fruit_brownspot,0.08727442473173141,31.412967681884766,146.3216094970703,372.53570556640625,396.3221130371094
ID_M2NJ62TE,fruit_brownspot,0.9908077120780945,120.76095581054688,154.6588134765625,318.87384033203125,389.8072814941406
ID_M2NJ62TE,fruit_brownspot,0.25956472754478455,174.33985900878906,62.33405685424805,254.4359588623047,158.09954833984375
ID_M2NJ62TE,fruit_healthy,0.23275034129619598,177.22964477539062,64.88414764404297,249.77940368652344,158.53382873535156
ID_M2NJ62TE,fruit_woodiness,0.19790323078632355,176.84434509277344,64.24885559082031,253.30665588378906,157.45217895507812
ID_6VE9Y8MH,fruit_brownspot,0.9374786615371704,151.1952362060547,17.822500228881836,378.28900146484375,419.490966796875
ID_6VE9Y8MH,fruit_woodiness,0.2586430013179779,159.30258178710938,36.02482223510742,365.1574401855469,422.43115234375
ID_I8B8LA8C,fruit_healthy,0.9750332832336426,201.04074096679688,168.5194854736328,332.9947204589844,349.15667724609375
ID_6NHTCRV9,fruit_brownspot,0.7368255257606506,191.62815856933594,127.50749969482422,340.6546325683594,356.6160583496094
ID_6NHTCRV9,fruit_healthy,0.4192140996456146,195.3147735595703,134.85360717773438,337.07427978515625,348.1899108886719
ID_6NHTCRV9,fruit_woodiness,0.1591983586549759,193.4524383544922,136.48052978515625,338.5470886230469,351.2767639160156
ID_4FYRQPL6,fruit_woodiness,0.9989346861839294,115.91686248779297,25.875507354736328,351.4488220214844,347.59393310546875
ID_4FYRQPL6,fruit_healthy,0.9494302868843079,1.7609716653823853,343.5499572753906,123.73978424072266,506.1648864746094
ID_QD7862VQ,fruit_healthy,0.9971073269844055,175.22499084472656,102.65377044677734,361.87823486328125,323.2419128417969
ID_ATZ8R9PL,fruit_brownspot,0.9545725584030151,136.96009826660156,103.23707580566406,344.6546936035156,403.4631652832031
ID_ATZ8R9PL,fruit_woodiness,0.7069097757339478,143.78366088867188,111.26203155517578,343.537109375,405.7381591796875
ID_ATZ8R9PL,fruit_healthy,0.06881771981716156,138.67210388183594,96.25544738769531,348.2397155761719,396.5537414550781
ID_QZ1EUUX2,fruit_brownspot,0.989840030670166,175.81246948242188,97.96732330322266,330.6014709472656,358.19482421875
ID_XR0S7NFA,fruit_healthy,0.9974169731140137,186.58859252929688,120.72063446044922,360.1817626953125,344.7268371582031
ID_XR0S7NFA,fruit_healthy,0.0712469220161438,201.95504760742188,375.0384216308594,237.99868774414062,422.6477966308594
ID_XR0S7NFA,fruit_healthy,0.05643949285149574,213.66151428222656,0.0858154296875,254.04226684570312,41.00490188598633
ID_7O76CJHS,fruit_brownspot,0.9934874773025513,191.9918670654297,197.25225830078125,406.54119873046875,372.2717590332031
ID_7O76CJHS,fruit_healthy,0.2523454427719116,353.3703918457031,337.8951416015625,507.47991943359375,481.1567077636719
ID_7O76CJHS,fruit_brownspot,0.15749549865722656,348.69891357421875,334.9826354980469,510.22210693359375,487.25872802734375
ID_7O76CJHS,fruit_woodiness,0.14013393223285675,359.09320068359375,347.16790771484375,507.5081787109375,482.0354309082031
ID_EQSB1TFI,fruit_healthy,0.9985119700431824,193.8523406982422,87.8651123046875,380.6440124511719,326.38958740234375
ID_EQSB1TFI,fruit_healthy,0.8009088039398193,235.41835021972656,283.7035827636719,343.7302551269531,356.0526123046875
ID_EQSB1TFI,fruit_healthy,0.34289276599884033,226.2366943359375,243.2166748046875,364.6869812011719,359.7454528808594
ID_0F19ABF5,fruit_brownspot,0.9466131329536438,114.2228012084961,233.1679229736328,283.9079284667969,360.9865417480469
ID_0F19ABF5,fruit_brownspot,0.9106682538986206,47.19234848022461,136.0531768798828,202.2936553955078,267.7323303222656
ID_0F19ABF5,fruit_woodiness,0.43105828762054443,44.98915481567383,142.57595825195312,199.43492126464844,261.9713134765625
ID_0F19ABF5,fruit_woodiness,0.15802685916423798,117.66678619384766,237.92396545410156,282.66827392578125,358.1446838378906
ID_C2DABTTW,fruit_brownspot,0.9921938180923462,164.54745483398438,221.6189422607422,390.1973876953125,403.90863037109375
ID_BKM592C3,fruit_woodiness,0.9921729564666748,162.16880798339844,82.19998168945312,365.99853515625,395.6162414550781
ID_BKM592C3,fruit_woodiness,0.7476342916488647,305.41717529296875,150.38319396972656,402.9476623535156,361.044921875
ID_XAPA2MLT,fruit_brownspot,0.9559635519981384,129.9169158935547,146.61241149902344,462.642578125,414.3330078125
ID_XAPA2MLT,fruit_healthy,0.8587652444839478,341.666748046875,0.0,506.7779235839844,164.33802795410156
ID_XAPA2MLT,fruit_woodiness,0.5134854912757874,136.46690368652344,158.50694274902344,454.78277587890625,400.77655029296875
ID_XAPA2MLT,fruit_healthy,0.057432692497968674,274.0513916015625,452.4870910644531,374.1759033203125,510.17803955078125
ID_VE9GFIUT,fruit_brownspot,0.9916455149650574,50.454383850097656,241.8982391357422,238.2848358154297,404.39178466796875
ID_VE9GFIUT,fruit_brownspot,0.9889910221099854,184.80699157714844,81.46827697753906,387.4797668457031,256.18670654296875
ID_A3089GJH,fruit_woodiness,0.7403887510299683,162.04571533203125,270.116943359375,370.12420654296875,430.0062255859375
ID_A3089GJH,fruit_brownspot,0.5313870906829834,159.2154998779297,264.0672607421875,371.7433776855469,435.0247497558594
ID_A3089GJH,fruit_woodiness,0.5072848200798035,0.0,84.67674255371094,116.93333435058594,298.1373291015625
ID_A3089GJH,fruit_brownspot,0.18583500385284424,1.5894384384155273,95.22391510009766,118.49003601074219,296.1584777832031
ID_5XOO95DU,fruit_brownspot,0.959527313709259,150.3304443359375,228.14491271972656,412.1017150878906,436.48187255859375
ID_5XOO95DU,fruit_woodiness,0.24079076945781708,150.6009521484375,231.3037109375,401.3824768066406,430.3420715332031
ID_VSZR1XK4,fruit_brownspot,0.7066583037376404,106.68569946289062,192.43634033203125,244.95773315429688,295.80682373046875
ID_VSZR1XK4,fruit_woodiness,0.6351034045219421,142.08287048339844,150.2631378173828,247.02224731445312,226.41903686523438
ID_VSZR1XK4,fruit_woodiness,0.4539656937122345,107.46572875976562,195.53404235839844,231.4333953857422,290.6793212890625
ID_VSZR1XK4,fruit_brownspot,0.37702736258506775,145.3594512939453,149.9283905029297,249.94932556152344,229.5350341796875
ID_VSZR1XK4,fruit_woodiness,0.35527530312538147,236.28683471679688,0.0,492.6130676269531,61.86220932006836
ID_SQ0O1J4L,fruit_healthy,0.9930520057678223,215.57489013671875,153.86700439453125,365.4759826660156,324.42901611328125
ID_SQ0O1J4L,fruit_healthy,0.17347201704978943,329.0188903808594,313.6756286621094,375.296875,366.6018981933594
ID_1P0GC55S,fruit_brownspot,0.9407428503036499,85.96417999267578,146.82022094726562,344.5452575683594,342.4877014160156
ID_1P0GC55S,fruit_woodiness,0.1258479356765747,91.289306640625,155.5813751220703,334.0981140136719,333.40191650390625
ID_Z9122CW6,fruit_woodiness,0.9933210015296936,174.15147399902344,178.1922607421875,368.4244384765625,320.07415771484375
ID_Z9122CW6,fruit_woodiness,0.25191038846969604,231.4901580810547,299.3463134765625,368.2190856933594,412.27984619140625
ID_Z9122CW6,fruit_woodiness,0.07238596677780151,178.18362426757812,213.91262817382812,383.48291015625,400.93255615234375
ID_MUYXMWAI,fruit_woodiness,0.9752774238586426,134.64920043945312,248.2137908935547,338.5364685058594,408.7618408203125
ID_MUYXMWAI,fruit_woodiness,0.7004190683364868,47.30304718017578,154.71041870117188,225.1381072998047,289.0404968261719
ID_MUYXMWAI,fruit_brownspot,0.5699378252029419,37.69052505493164,148.82606506347656,230.99095153808594,289.5868835449219
ID_MUYXMWAI,fruit_brownspot,0.0576513297855854,131.09036254882812,236.37762451171875,348.17486572265625,420.6165466308594
ID_FLDHVVWK,fruit_brownspot,0.834510087966919,145.6238555908203,208.54034423828125,371.720458984375,367.9768981933594
ID_FLDHVVWK,fruit_woodiness,0.255025714635849,163.95144653320312,207.79551696777344,374.3256530761719,367.63238525390625
ID_8RXF6O7O,fruit_woodiness,0.7247305512428284,158.29168701171875,188.2747039794922,433.8777160644531,392.4142761230469
ID_8RXF6O7O,fruit_brownspot,0.46152448654174805,152.68521118164062,189.9609375,436.11279296875,388.4111328125
ID_HI4TOV0R,fruit_brownspot,0.7906313538551331,161.67050170898438,160.0175323486328,373.76068115234375,440.7388916015625
ID_HI4TOV0R,fruit_healthy,0.7172839045524597,166.54623413085938,169.57362365722656,368.83428955078125,435.9071044921875
ID_HI4TOV0R,fruit_woodiness,0.12983204424381256,171.5724639892578,167.5885772705078,364.84661865234375,438.15185546875
ID_6HU6NY5D,fruit_woodiness,0.7851128578186035,142.00808715820312,106.81974029541016,322.9658203125,320.26409912109375
ID_6HU6NY5D,fruit_brownspot,0.29871857166290283,143.34149169921875,102.40548706054688,324.3099670410156,321.93768310546875
ID_6HU6NY5D,fruit_healthy,0.07556114345788956,141.80935668945312,101.54808044433594,318.1744079589844,324.28533935546875
ID_ZXJWMN4C,fruit_woodiness,0.989574134349823,0.12214843183755875,57.43294906616211,500.23760986328125,442.40850830078125
ID_ZXJWMN4C,fruit_woodiness,0.15395036339759827,195.1660919189453,126.45146942138672,503.4046630859375,430.27496337890625
ID_ENH8X5NA,fruit_brownspot,0.9724864959716797,89.54188537597656,185.5623016357422,333.0138854980469,397.8110046386719
ID_ENH8X5NA,fruit_woodiness,0.07851091027259827,92.36807250976562,194.39390563964844,333.93365478515625,392.9797668457031
ID_FGYHYOC7,fruit_healthy,0.8082865476608276,215.40530395507812,105.16486358642578,322.94482421875,194.8261260986328
ID_FGYHYOC7,fruit_woodiness,0.2609357237815857,114.51815795898438,424.6075744628906,213.21334838867188,494.4498291015625
ID_WNH77DVD,fruit_healthy,0.9969313144683838,187.8046417236328,74.66521453857422,355.59857177734375,279.2996520996094
ID_WNH77DVD,fruit_healthy,0.985554039478302,78.63504028320312,87.3400650024414,215.06919860839844,261.6942443847656
ID_WNH77DVD,fruit_healthy,0.9828821420669556,86.36129760742188,373.7059326171875,248.5390167236328,507.29132080078125
ID_WNH77DVD,fruit_healthy,0.9594590663909912,143.35145568847656,22.344921112060547,216.19509887695312,109.06184387207031
ID_WNH77DVD,fruit_healthy,0.8357651829719543,210.5824737548828,0.0,269.8984375,66.14044952392578
ID_WNH77DVD,fruit_healthy,0.21915532648563385,0.0,314.4081115722656,56.00999450683594,387.88482666015625
ID_WNH77DVD,fruit_healthy,0.07142020016908646,92.60025787353516,63.81046676635742,293.64715576171875,278.90875244140625
ID_WNH77DVD,fruit_woodiness,0.06935083866119385,0.0,314.8773498535156,56.507835388183594,388.3150634765625
ID_I7A7QK3H,fruit_brownspot,0.9835457801818848,183.7422637939453,152.21627807617188,390.7961120605469,308.2635803222656
ID_SJE10JB4,fruit_woodiness,0.7476344704627991,154.5539093017578,18.097362518310547,388.39190673828125,430.21630859375
ID_SJE10JB4,fruit_healthy,0.5742875337600708,158.24574279785156,41.63630676269531,387.075927734375,434.1137390136719
ID_SJE10JB4,fruit_brownspot,0.4256103038787842,139.1833038330078,30.563261032104492,398.5228576660156,418.1355285644531
ID_SJE10JB4,fruit_healthy,0.23479413986206055,307.5428466796875,0.7867675423622131,491.1318359375,122.50247955322266
ID_SJE10JB4,fruit_woodiness,0.09944621473550797,310.1053466796875,4.483496189117432,495.2746276855469,122.8430404663086
ID_KPVFQXFV,fruit_healthy,0.9981174468994141,194.22618103027344,132.69810485839844,409.1319580078125,392.8663330078125
ID_ZPWC2BOF,fruit_brownspot,0.9833810329437256,156.51637268066406,75.69200897216797,415.0579528808594,292.1694641113281
ID_ZPWC2BOF,fruit_brownspot,0.8267166614532471,163.23768615722656,272.38726806640625,364.1220703125,422.5412292480469
ID_ZPWC2BOF,fruit_woodiness,0.38888633251190186,109.23882293701172,424.623779296875,260.1957092285156,511.3307189941406
